id,epoch,style_id,century,style,type_id,type,name,description,author
37011,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Pablo con una orla de flores,1.10 x 0.825 cm.,Anónimo Español del Siglo XVI
37023,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Francisco en oración,Óleo sobre tela. 116 x 97 cm.,Francisco de Zurbarán
37024,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Virgen con niño,Óleo sobre tela. 43 x 35 cm.,Bartolomé Esteban Murillo
37025,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Inmaculada Concepción,Óleo sobre tela. 82 x 62 cm.,Anónimo Español del Siglo XVII
37078,30.10 - Siglos XVI y XVII. Barroco 17.10.60 - Escuela española. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.10.60,Escuela española. Costumbres e Historia,Escena pastoril con fabricación de queso,114 x 164 cm.,Discípulo Anónimo de Pedro Orente
37079,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Magdalena Penitente,147 x 112 cm.,Francisco de Zurbarán
37080,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,La Virgen niña dormida,"1630. 77,5 x 50 cm.",Anónimo Barroco del Siglo XVII
37081,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Juan Evangelista,82 x 45 cm.,Alonso Cano
37082,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Juan Evangelista dando la comunión a la Virgen,"81 x 46,5 cm.",Alonso Cano
37084,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Cristo lavando los pies a los Apóstoles,25 x 151 cm.,Francisco Camilo
37085,30.10 - Siglos XVI y XVII. Barroco 17.10.50 - Escuela española. Bodegones y Flores,30.1,Siglos XVI y XVII,Barroco,17.10.50,Escuela española. Bodegones y Flores,Bodegón de peces,74 x 102 cm.,Mateo Cerezo
37086,30.10 - Siglos XVI y XVII. Barroco 17.10.50 - Escuela española. Bodegones y Flores,30.1,Siglos XVI y XVII,Barroco,17.10.50,Escuela española. Bodegones y Flores,Bodegón de carne,74 x 97 cm.,Mateo Cerezo
37087,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Bartolomé con una orla de flores,"108 x 82,5 cm.",Anónimo Barroco del Siglo XVII
37088,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Pablo con una orla de flores,"110 x 82,5 cm.",Anónimo Barroco del Siglo XVII
37089,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Presentación de la Virgen en el templo,"61,5 x 81,5 cm.",Matías de Arteaga y Alfaro
37090,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Adoración de los Reyes,61 x 81 cm.,Matías de Arteaga y Alfaro
37091,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Sagrada Familia,160 x 252 cm.,Sebastián Gómez
37092,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,Retrato de Fray Juan Antonio Velasco,"166 x 122,4 cm.",Anónimo Español del Siglo XVII
37958,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Cristo Crucificado,1643,José de Ribera
37959,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,Inmaculada Concepción,"""",Cornelis Schut
37960,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,Llanto por Cristo muerto,1640,Gaspar de Crayer
37962,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Cabeza degollada de San Pablo,"""",Juan de Valdés Leal
37963,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Inmaculada Concepción,1666,Juan Carreño de Miranda
37964,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Martirio de San Andrés,"""",Miguel Jacinto Meléndez
37965,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Un caminante agradeciendo a San Francisco el haberle liberado del demonio,"""",Nicolás Antonio de la Cuadra
37977,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Pedro,1637. Óleo sobre lienzo. 205 x 112 cm. Museo de Diocesano de Arte Sacro. Vitoria-Gasteiz. España.,José de Ribera
37978,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Pablo,1637. Óleo sobre lienzo. 205 x 112 cm. Museo de Diocesano de Arte Sacro. Vitoria-Gasteiz. España.,José de Ribera
37979,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Inmaculada Concepción,1650. Óleo sobre lienzo.182.5 x 112 cm. Museo de Diocesano de Arte Sacro. Vitoria-Gasteiz. España.,Alonso Cano
37980,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Jerónimo oyendo la trompeta del Juicio Final,1668. Óleo sobre lienzo. 126 x 87 cm. Depósito particular. Diputación Foral de Álava. España.,Antonio de Pereda
37982,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Predicación de San Juan Bautista,1692-1705. Óleo sobre lienzo. 204 x 255.5 cm. Museo de Diocesano de Arte Sacro. Vitoria-Gasteiz. España.,Luca Giordano
37983,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Inmaculada Concepción,1676-1689. Óleo sobre lienzo. 183 x 138 cm. Museo de Diocesano de Arte Sacro. Vitoria-Gasteiz. España.,Pedro Anastasio Bocanegra
37984,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,Retrato de Don José Fernández de Vicuña y Andoin,1678. Óleo sobre lienzo. 205 x 121 cm. Museo de Bella Artes de Álava. España.,Pedro Ruiz González
37985,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Anunciación,Primer tercio del siglo XVIII. Óleo sobre lienzo. 185 x 165 cm. Museo de Diocesano de Arte Sacro. Vitoria-Gasteiz. España.,Miguel Jacinto Meléndez
38674,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,La Predicación de San Andrés,1612. Óleo sobre tabla. 50 x 148.5 cm. Museo de Bellas Artes de Bilbao. España.,Juan de Roelas
38675,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Adoración de los Pastores,1616. Óleo sobre cobre. 15 x 29.5 cm. Museo de Bellas Artes de Bilbao. España.,Juan Ribalta
38676,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,El Sacrificio de Isaac,1616. Óleo sobre lienzo. 133.5 x 167 cm. Museo de Bellas Artes de Bilbao. España.,Pedro Orrente
38677,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Sebastián curado por las santas mujeres,1621. Óleo sobre lienzo. 180.3 x 231.6 cm. Museo de Bellas Artes de Bilbao. España.,José de Ribera
38678,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Lot y sus hijas,1628. Óleo sobre lienzo. 226 x 282 cm. Museo de Bellas Artes de Bilbao. España.,Orazio Lomi
38679,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Lesmes,1655. Óleo sobre lienzo. 243.5 x 179 cm. Museo de Bellas Artes de Bilbao. España.,Bartolomé Esteban Murillo
38680,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Job y sus hijos,1649. Óleo sobre lienzo. 175.6 x 220 cm. Museo de Bellas Artes de Bilbao. España.,Doménico Piola
38681,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,Santa Isabel de Turingia,1636. Óleo sobre lienzo. 125 x 100.5 cm. Museo de Bellas Artes de Bilbao. España.,Francisco de Zurbarán
38683,30.10 - Siglos XVI y XVII. Barroco 17.10.50 - Escuela española. Bodegones y Flores,30.1,Siglos XVI y XVII,Barroco,17.10.50,Escuela española. Bodegones y Flores,Canastilla de Flores,1671. Óleo sobre lienzo. 84 x 105.5 cm. Museo de Bellas Artes de Bilbao. España.,Juan de Arellano
38684,30.10 - Siglos XVI y XVII. Barroco 17.10.40 - Escuela española. Paisajes y Vistas,30.1,Siglos XVI y XVII,Barroco,17.10.40,Escuela española. Paisajes y Vistas,Paisaje con figuras,1660. Óleo sobre lienzo. 108 x 163 cm. Museo de Bellas Artes de Bilbao. España.,Ignacio de Iriarte
38685,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Capricho Arquitectónico con Moisés salvado de las aguas,1655-1665. Óleo sobre lienzo. 104 x 163 cm. Museo de Bellas Artes de Bilbao. España.,Francisco Gutiérrez Cabello
38686,30.10 - Siglos XVI y XVII. Barroco 17.20.55 - Escuela flamenca. Animales,30.1,Siglos XVI y XVII,Barroco,17.20.55,Escuela flamenca. Animales,Concierto de aves,Óleo sobre lienzo. 155.8 x 191 cm. Museo de Bellas Artes de Bilbao. España.,Paul de Vos
38687,30.10 - Siglos XVI y XVII. Barroco 17.20.10 - Escuela flamenca. Retratos,30.1,Siglos XVI y XVII,Barroco,17.20.10,Escuela flamenca. Retratos,Músicos,1620-1623. Óleo sobre lienzo. 91 x 73.7 cm. Museo de Bellas Artes de Bilbao. España.,Pieter de Grebber
38688,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,Lamentación sobre Cristo muerto,1634-1640. Óleo sobre lienzo. 156.5 x 256.7 cm. Museo de Bellas Artes de Bilbao. España.,Antón van Dyck
38690,30.10 - Siglos XVI y XVII. Barroco 17.40.40 - Escuela holandesa. Paisajes y Vistas,30.1,Siglos XVI y XVII,Barroco,17.40.40,Escuela holandesa. Paisajes y Vistas,Pantano en un bosque al anochecer,1660. Óleo sobre lienzo. 77.7 x 92.2 cm. Museo de Bellas Artes de Bilbao. España.,Jacob Isaacksz van Ruysdael
38743,30.10 - Siglos XVI y XVII. Barroco 17.30.10 - Escuela francesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.30.10,Escuela francesa. Retratos,Sultane Reine,1748. Huile sur papier. 29.5 x 22.5 cm. Musée du Petit Palais. Paris. Francia.,Joseph Marie Vien
39583,30.10 - Siglos XVI y XVII. Barroco 17.20.10 - Escuela flamenca. Retratos,30.1,Siglos XVI y XVII,Barroco,17.20.10,Escuela flamenca. Retratos,Demócrito y Heráclito,Óleo sobre tabla. 95 x 125 cm.Museo Nacional de Escultura de Valladolid.,Pedro Pablo Rubens
39585,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,La Inmaculada Concepción,1614-1654. Óleo sobre lienzo. 655 x 464 cm. Museo Nacional de Valladolid.,Thomas Willeboirts Bosschaert
39586,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,Impresión de las llagas de San Francisco,Óleo sobre lienzo. Museo Nacional de Escultura de Valladolid.,Thomas Willeboirts Bosschaert
39587,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,Asunción de San Antonio de Padua,Óleo sobre lienzo. 336 x 197 cm. Museo Nacional de Escultura de Valladolid.,Thomas Willeboirts Bosschaert
39593,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,Presentación del Niño en el templo,1586-1660. Óleo sobre lienzo. 220 x 160 cm. Museo Nacional de Escultura de Valladolid.,Diego Valentín Díaz
39595,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Santa Faz,1658. Óleo sobre lienzo. 105 x 83 cm. Museo Nacional de Escultura de Valladolid.,Francisco de Zurbarán
39597,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Extasis de San Francisco de Paula,1635-1711. Óleo sobre lienzo. 249 x 179 cm. Museo Nacional de Escultura de Valladolid.,Matías de Torres
39598,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Los desposorios de la Vírgen y San José,1695. Óleo sobre lienzo. 272 x 187 cm. Museo Nacional de Escultura. Valladolid. España.,Acisclo Antonio de Palomino y Velasco
39610,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Autorretrato,"1590-1595. Óleo sobre lienzo, 57 x 42 cm. Museo de los Uffizi, Florencia. Italia.",Jacopo Chimenti
39628,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Retrato del artísta,"1695-1770. Óleo sobre lienzo. 127 x 95,3 cm. Colección particular.",Marten van Mytens II
39649,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Retrato de un niño,"1674. Escuela holandesa. Óleo sobre lienzo. 86,4 x 73,7 cm.",Adriaen-Cornelisz Beeldmaker
39650,30.10 - Siglos XVI y XVII. Barroco 17.60.10 - Escuela Italiana. Retratos,30.1,Siglos XVI y XVII,Barroco,17.60.10,Escuela Italiana. Retratos,Retrato de una niña con rosas,"1660. Escuela italiana. Óleo sobre lienzo. 58,7 x 44,2 cm.",Pier Francesco Cittadini
39657,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,Carlos III de España,1716-17. Escuela española. Óleo sobre lienzo. 80 x 59 cm.,Miguel Jacinto Meléndez
39659,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,Retrato de un niño mallorquín,Óleo sobre lienzo. 75 x 56 cm.,Anónimo Español del Siglo XVIII
39851,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Retrato de Sofía,"Retrato de Sofía. Princesa Palatina. 1622-1709. Óleo sobre lienzo. 116 x 84,2 cm. Colección Mary Vizcondesa Rothemere.",Louise Hollandine
39852,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Retrato de Sofía de Bohemia,"1635. Óleo sobre lienzo. 119,3 x 82 cm.",Discípulo Anónimo de Gerrit van Honthorst
39853,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Isabel y Federico de Bohemia con sus hijos,"Óleo sobre ,lienzo. 181 x 192 cm.",Gerrit Van Honthorst
39855,30.10 - Siglos XVI y XVII. Barroco 17.60.10 - Escuela Italiana. Retratos,30.1,Siglos XVI y XVII,Barroco,17.60.10,Escuela Italiana. Retratos,Cecilia Renata de Austria,1569-1633. Óleo sobre lienzo. 135 x 97 cm. Palazzo Pitti. Florencia.,Giovan Pietro de Pomis
39856,30.10 - Siglos XVI y XVII. Barroco 17.90.10 - Otras Escuelas,30.1,Siglos XVI y XVII,Barroco,17.90.10,Otras Escuelas,Segismundo-Casimiro de Polonia,1644. Escuela polaca. Óleo sobre lienzo. 129 x 89 cm. Schoss Ambras.,Anónimo Barroco del Siglo XVII
39857,30.10 - Siglos XVI y XVII. Barroco 17.90.10 - Otras Escuelas,30.1,Siglos XVI y XVII,Barroco,17.90.10,Otras Escuelas,Retrato de una princesa polaca,1643. Escuela polaca. Óleo sobre lienzo. 129 x 89 cm.,Anónimo Barroco del Siglo XVII
39865,30.10 - Siglos XVI y XVII. Barroco 17.90.10 - Otras Escuelas,30.1,Siglos XVI y XVII,Barroco,17.90.10,Otras Escuelas,Retrato de Estanislao Leszczynski,1682. Óleo sobre lienzo. 67 x 56 cm.,Anónimo Barroco del Siglo XVII
39879,30.10 - Siglos XVI y XVII. Barroco 17.30.10 - Escuela francesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.30.10,Escuela francesa. Retratos,Retrato de un recién nacido,Escuela francesa. Óleo sobre tela. 55 x 68cm.,Círculo de Beaubrun
39880,30.10 - Siglos XVI y XVII. Barroco 17.30.10 - Escuela francesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.30.10,Escuela francesa. Retratos,Ana de Austria,Óleo sobre lienzo. 112 x 88 cm. Museo del Prado. Madrid. España.,Charles Beaubrun y Henri Beaubrun
39881,30.10 - Siglos XVI y XVII. Barroco 17.30.10 - Escuela francesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.30.10,Escuela francesa. Retratos,"Luis XVI y su primera nodriza Elisabeth Assel, Dame Longuet de la Giraudière","1638. Escuela francesa. Óleo sobre lienzo. 97,8 x 81,3 cm. Palacio de Versalles.",Charles Beaubrun
39882,30.10 - Siglos XVI y XVII. Barroco 17.30.10 - Escuela francesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.30.10,Escuela francesa. Retratos,"Ana de Austria y sus hijos, el Delfin LuisXIV y Felipe de Orleáns","1604-1692. Escuela francesa. Óleo sobre lienzo. 115,5 x 95,2 cm.",Charles Beaubrun
39883,30.10 - Siglos XVI y XVII. Barroco 17.30.10 - Escuela francesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.30.10,Escuela francesa. Retratos,María Teresa de Austria y el Gran Delfín,1612-1695. Escuela francesa. Óleo sobre lienzo. 225 x 175 cm. Museo del Prado. Madrid. España.,Pierre-François Mignard
39884,30.10 - Siglos XVI y XVII. Barroco 17.30.10 - Escuela francesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.30.10,Escuela francesa. Retratos,"Enriqueta Ana, Duquesa de Orleáns",1644-1670.,Pierre-François Mignard
39885,30.10 - Siglos XVI y XVII. Barroco 17.30.10 - Escuela francesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.30.10,Escuela francesa. Retratos,Retrato de Luis XVI y de Felipe de Orleáns,"1604-1692. Escuela francesa. Óleo sobre lienzo. 115 x 95,2 cm.",Charles Beaubrun
39886,30.10 - Siglos XVI y XVII. Barroco 17.30.10 - Escuela francesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.30.10,Escuela francesa. Retratos,Retrato en pie de Luis XIII,Óleo sobre lienzo. 207 x 144 cm. Colección del Conde Jean-Louis d` Erlach.,Philippe de Champaigne
39888,30.10 - Siglos XVI y XVII. Barroco 17.30.10 - Escuela francesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.30.10,Escuela francesa. Retratos,Retrato en pie de Ana de Austria,1602-1674. Óleo sobre lienzo. 207 x 144 cm. Colección del Conde Jean-Louis d`Erlach.,Philippe de Champaigne
39890,30.10 - Siglos XVI y XVII. Barroco 17.30.10 - Escuela francesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.30.10,Escuela francesa. Retratos,Luis XV,1714. Escuela francesa. Óleo sobre lienzo. 129 x 98 cm. Museo del Prado Madrid. España.,Pierre Gobert
39891,30.10 - Siglos XVI y XVII. Barroco 17.30.10 - Escuela francesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.30.10,Escuela francesa. Retratos,Retrato infantil,1662-1744. Escuela francesa. Óleo sobre lienzo. 82 x 65 cm. Museo del Prado. Madrid. España.,Pierre Gobert
39892,30.10 - Siglos XVI y XVII. Barroco 17.30.10 - Escuela francesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.30.10,Escuela francesa. Retratos,Retrato del Delfín Luis XV,"1712. Escuela francesa. Óleo sobre lienzo. 45,1 x 36,2 cm.",Pierre Gobert
39913,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,Retrato de un niño de la familia Palafox,"1643. Escuela española. Siglo XVII. Óleo sobre lienzo. 109,2 x 76,2 cm.",Anónimo Barroco del Siglo XVII
39916,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,Retrato de Carlos II de España. Niño,"1671. Escuela española. Óleo sobre lienzo. 41 x 35,8 cm.",Taller de Juan Carreño de Miranda
39990,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Girolamo in atto di sigillare una lettera,"1892. Olio su tela. 137 x 147 cms. Galleria Nazionale d'Arte Antica, Roma. Italia.",Giovan Francesco Barbieri
39992,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,Et in Arcadia,"1897. Olio su tela. 82 x 91 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Giovan Francesco Barbieri
39993,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,Allegoria della Pintura e della Scultura,"1892. Olio su tela. 114 x 139 cms. Galleria Nazionale d'Arte Antica, Roma. Italia.",Giovan Francesco Barbieri
39994,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Saul contro David,"Olio su tela. 147 x 220 cms. Galleria Nazionale d'Arte Antica, Roma. Italia.",Giovan Francesco Barbieri
39995,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Flagellazione,1591-1666. Olio su tela. 250 x 185 cms. Galleria Nazionale d'Arte Antica. Roma. Italia.,Giovan Francesco Barbieri
39996,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Luca,"1591-1666. Olio su tela. 141 x 111 cms. Galleria Nazionale d'Arte Antica, Roma. Italia.",Giovan Francesco Barbieri
40002,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Maddalena penitente,"1757. Olio su tela. 241 x 182 cm Galleria Nazionale d'Arte Antica, Roma. Italia.",Giovan Francesco Barbieri
40004,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Sant'Orsola con vessillo e palma del martirio contornata dalle vergini martiri,"1582-1647. Olio su tela. 209 x 138 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Giovanni Lanfranco
40005,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Trasfigurazione,"1582-1647. Olio su tela. 117 x 88 cm Galleria Nazionale d'Arte Antica, Roma. Italia",Giovanni Lanfranco
40006,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Il pianto delle Marie,"1582-1647. Olio su tela. 96,5 x 73,5 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Giovanni Lanfranco
40007,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Annunciazione,"1582-1647.Olio su tela. 76 x 55 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Giovanni Lanfranco
